Marital_status,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_HOUSE_YRS,Age_band,Total_EXP
1,2,0,0,182,14,10,2,0
1,2,0,3,108,0,10,4,25
1,2,0,40,30,11,11,3,23
1,2,1,42,162,28,10,4,22
1,2,1,50,269,13,13,1,23
1,2,0,1,165,20,12,2,22
1,2,0,30,293,22,14,4,14
1,1,1,50,256,2,10,1,31
1,2,0,14,225,7,14,4,23
1,2,0,49,285,23,13,0,6
1,2,0,43,10,26,12,4,2
1,2,0,42,135,10,10,4,8
1,2,0,0,108,0,10,3,17
1,2,0,13,243,6,11,0,17
1,2,0,36,6,20,10,2,13
1,2,0,28,148,5,11,4,24
1,2,1,15,240,28,14,3,24
1,2,1,36,294,12,14,3,8
0,1,0,0,173,25,13,3,6
1,2,0,9,239,11,11,1,2
1,2,0,29,314,0,14,2,12
1,2,1,49,221,20,13,3,25
1,1,0,5,173,25,13,0,15
1,2,0,36,38,11,11,4,12
1,2,0,41,101,25,12,0,10
1,2,1,32,272,28,14,1,15
0,2,0,7,311,22,12,0,28
1,2,0,39,26,22,13,3,31
1,2,0,23,255,25,12,4,2
1,2,0,27,101,25,12,4,26
1,2,1,37,125,15,12,1,21
1,2,1,24,98,6,13,3,23
0,2,0,30,219,25,10,2,12
1,2,0,40,25,2,13,1,8
1,2,1,40,240,28,11,1,10
1,2,0,8,44,20,11,4,16
1,2,0,22,176,0,13,4,30
1,2,0,5,35,19,11,4,16
1,2,0,6,113,2,11,2,13
1,2,1,50,50,13,13,3,6
1,2,0,6,92,25,14,3,29
1,2,0,25,192,25,10,0,24
1,2,0,14,240,28,11,2,10
1,2,0,19,174,19,14,1,22
1,2,0,23,235,22,10,4,25
1,2,1,4,57,28,10,2,25
1,2,1,34,88,4,11,0,29
0,2,0,9,270,20,12,3,10
0,2,0,36,189,6,12,2,27
1,2,0,40,236,14,11,0,15
1,2,1,46,68,14,11,2,20
1,2,0,14,57,28,10,1,18
1,2,1,20,281,9,11,0,8
1,0,1,39,76,2,14,3,28
1,2,0,9,214,5,11,3,16
1,2,0,43,275,2,10,4,11
1,2,0,8,131,14,14,2,21
0,2,0,5,54,17,11,1,21
1,2,0,47,306,28,10,3,12
1,2,0,45,135,10,13,1,34
1,2,0,18,14,14,13,2,2
1,2,0,3,55,14,12,2,29
1,2,0,30,60,20,10,3,29
1,1,0,6,175,0,13,4,27
1,2,0,18,184,10,10,0,6
1,2,0,49,210,0,12,3,2
1,2,0,18,201,11,12,3,24
0,2,1,13,62,10,10,0,21
1,0,0,21,86,1,11,2,22
1,2,1,11,156,28,13,1,18
1,2,1,1,276,14,10,1,9
1,2,0,5,53,13,10,0,2
1,2,0,29,108,0,12,1,27
1,2,0,5,85,14,11,2,20
1,2,0,43,309,25,11,2,17
1,2,0,17,151,2,13,0,32
1,2,0,29,60,20,14,1,27
1,2,0,7,22,2,13,4,22
0,2,0,25,312,0,12,2,26
1,2,0,15,2,25,11,2,18
1,2,0,12,85,14,12,0,14
1,2,0,35,132,2,11,0,18
1,2,0,0,128,20,13,4,10
1,2,1,6,46,6,13,2,9
1,2,0,49,200,2,11,4,20
1,2,0,34,233,18,14,3,25
1,2,1,44,127,13,13,3,4
1,0,1,48,198,2,12,0,12
0,2,0,33,42,2,12,1,8
1,2,0,46,91,22,11,3,4
1,2,0,18,74,17,11,2,27
1,2,1,10,165,20,13,2,21
1,2,0,5,178,22,12,1,20
1,0,1,44,164,4,13,2,16
1,2,0,12,292,12,13,3,24
1,2,0,26,303,11,11,0,6
1,2,0,8,91,22,11,4,4
1,2,1,20,195,13,14,4,14
1,2,0,30,217,28,13,1,22
1,2,0,23,198,2,11,2,22
1,2,0,28,2,25,12,0,18
1,2,1,29,202,6,13,0,19
1,2,0,7,19,6,10,2,18
1,2,0,25,103,28,14,1,24
1,2,0,16,11,20,14,4,31
1,2,0,16,62,10,11,2,10
1,2,1,49,170,0,13,0,12
1,2,0,23,194,6,14,1,8
1,2,1,16,128,20,11,3,6
0,2,0,13,227,14,13,0,14
1,2,1,41,8,12,12,2,26
1,2,1,35,255,25,12,0,27
0,2,1,32,32,28,10,2,25
0,2,0,21,268,11,14,1,8
1,2,1,38,159,2,11,4,14
1,2,1,0,62,10,13,0,28
1,2,1,12,49,0,14,0,22
1,2,1,28,99,21,12,2,8
1,2,0,9,238,25,12,3,6
1,2,1,20,58,2,14,3,22
1,2,0,17,54,17,14,1,20
0,2,0,37,316,7,10,0,0
1,2,0,40,190,14,11,4,26
1,2,0,8,250,17,10,0,24
1,2,1,27,208,0,11,0,13
1,2,1,22,106,11,13,1,24
0,2,0,39,158,5,12,3,12
1,2,0,37,154,23,12,3,12
1,2,0,16,9,25,12,3,23
1,0,0,7,167,12,10,3,12
1,2,0,3,214,5,12,3,4
1,2,0,27,219,25,11,4,23
0,2,0,15,79,2,10,0,8
1,2,0,43,34,25,14,0,2
1,2,0,49,56,11,12,2,24
1,2,0,37,3,6,12,4,6
0,2,1,6,102,10,12,4,20
1,2,1,38,35,19,14,2,22
1,2,0,49,234,0,12,0,6
1,2,0,38,0,0,14,3,10
0,2,0,3,140,1,12,4,19
1,1,1,5,141,6,12,2,30
0,2,0,36,218,0,11,4,14
1,2,0,14,86,1,12,1,4
1,2,0,20,155,13,11,0,10
0,2,0,29,47,4,12,0,23
1,2,0,40,42,2,14,1,23
1,2,1,50,49,0,11,2,18
1,2,1,43,84,0,10,1,25
1,2,0,25,118,0,11,0,2
1,2,0,47,110,7,10,0,12
1,2,1,23,27,25,13,3,11
1,2,0,12,142,0,10,1,0
1,2,1,9,298,0,12,2,24
1,2,0,15,15,22,13,3,17
1,1,0,8,276,14,13,4,31
1,1,0,46,126,13,12,3,22
1,2,0,21,173,25,10,0,20
1,2,0,37,212,14,11,3,27
1,2,0,9,112,13,10,1,15
1,2,1,31,223,7,14,2,20
1,2,0,38,258,17,10,2,26
1,2,0,27,52,7,12,0,8
1,2,1,42,113,2,11,2,11
1,2,0,35,34,25,14,4,26
1,2,0,40,96,25,14,0,24
1,2,0,39,3,6,11,2,8
1,2,1,3,2,25,13,3,11
1,0,1,46,156,28,11,0,6
0,2,1,13,90,0,14,1,22
1,2,0,44,314,0,14,0,14
1,2,0,43,218,0,14,4,19
1,0,0,14,135,10,13,2,23
1,2,0,1,247,25,11,2,18
1,2,1,27,204,22,13,3,22
1,2,0,41,312,0,13,1,23
1,2,0,25,195,13,12,1,8
1,2,0,13,85,14,11,3,23
1,2,0,36,268,11,13,3,6
1,2,0,7,28,25,11,3,24
1,2,0,39,62,10,12,0,30
1,2,0,34,300,22,12,0,14
1,2,1,1,122,11,11,2,6
1,2,0,12,307,25,12,0,30
1,2,1,3,302,20,10,3,12
1,2,0,39,229,2,11,3,21
1,2,1,22,292,12,12,2,28
1,2,1,35,281,9,10,4,0
1,1,0,27,157,25,12,1,4
1,2,0,37,284,6,12,1,16
0,0,1,0,176,0,10,0,14
1,2,1,38,71,28,11,3,17
1,2,0,31,33,28,14,1,24
1,2,0,6,226,14,10,0,8
1,2,0,18,2,25,11,4,8
1,2,0,45,153,0,10,3,23
1,2,0,15,120,22,10,3,28
0,0,1,11,5,16,10,4,10
1,2,0,12,0,0,12,2,27
1,2,0,31,306,28,11,3,10
1,2,0,33,210,0,13,2,19
0,2,0,40,176,0,12,4,29
1,2,0,44,148,5,12,4,2
1,2,0,9,82,13,13,3,30
1,2,0,2,127,13,13,3,23
1,2,1,24,229,2,11,0,12
1,2,0,21,187,10,13,1,0
1,2,1,47,254,13,10,2,17
1,2,1,9,113,2,14,1,2
1,2,1,27,6,20,13,2,10
1,2,0,0,263,13,12,2,18
1,2,0,9,79,2,13,3,6
1,2,0,42,120,22,11,4,20
1,0,1,34,311,22,11,0,24
1,2,0,2,13,7,10,2,22
1,1,0,40,144,14,10,0,22
1,2,1,12,129,19,11,1,32
1,2,0,42,14,14,13,3,33
1,2,0,19,232,14,13,3,29
1,2,0,37,15,22,10,4,4
1,2,0,28,264,23,12,1,19
1,2,0,45,66,2,13,0,6
1,2,0,47,133,9,10,3,27
1,1,0,16,123,23,10,0,18
1,2,0,29,14,14,11,1,18
1,2,0,2,91,22,11,3,20
1,2,0,11,5,16,10,0,20
1,2,0,41,93,7,11,0,2
1,2,0,44,290,14,12,3,0
1,1,1,1,117,10,11,2,22
1,2,0,4,143,0,14,4,12
1,2,0,27,182,14,10,0,13
1,2,0,6,260,14,10,3,27
1,2,0,25,207,14,13,3,21
1,2,1,17,42,2,14,4,8
0,2,0,6,66,2,13,0,28
1,2,0,11,134,6,11,1,10
1,2,1,7,150,7,13,1,12
1,2,0,23,25,2,12,4,20
1,2,0,21,113,2,11,4,12
1,2,0,29,147,22,10,3,4
0,2,0,17,242,0,11,4,18
1,2,1,1,129,19,14,0,13
1,2,0,22,268,11,14,1,9
1,2,1,37,184,10,12,0,10
1,2,1,7,114,28,13,2,25
1,2,0,34,118,0,10,1,10
1,2,0,40,74,17,11,0,29
1,2,1,33,312,0,11,1,8
1,1,1,0,99,21,10,4,4
1,1,0,41,139,20,10,4,6
0,2,0,44,271,1,13,4,18
1,2,1,29,13,7,12,4,15
0,2,1,47,305,14,13,0,22
1,2,1,27,305,14,12,1,21
0,2,0,28,191,23,12,0,19
1,2,0,22,256,2,12,4,30
1,1,1,49,125,15,13,3,24
1,2,0,20,18,25,10,3,8
1,2,0,27,246,10,12,4,12
1,2,0,27,309,25,11,0,22
1,2,0,9,121,28,12,0,6
1,2,0,36,288,0,10,0,6
0,2,0,29,175,0,12,0,0
0,2,0,46,76,2,12,2,21
1,2,1,12,181,28,13,0,22
1,2,0,36,268,11,13,3,6
1,0,0,21,118,0,14,0,21
1,1,0,26,3,6,12,4,6
0,2,1,0,220,18,12,4,0
1,2,1,48,195,13,13,2,14
1,2,0,15,258,17,12,3,12
1,2,0,37,204,22,12,3,12
1,2,0,0,98,6,11,1,4
1,2,0,0,192,25,14,1,20
1,2,0,1,2,25,13,3,4
1,2,0,7,233,18,10,3,15
1,2,0,6,88,4,10,3,20
0,2,1,19,237,2,14,2,0
1,2,0,18,86,1,10,3,14
0,2,0,47,18,25,14,2,14
1,2,0,32,22,2,12,3,8
1,2,0,41,263,13,10,0,15
1,2,0,45,69,2,13,0,2
1,2,1,35,207,14,12,2,28
1,0,0,1,243,6,14,3,10
1,2,0,30,290,14,14,2,21
1,2,1,37,162,28,11,3,22
1,0,1,34,311,22,11,0,24
1,0,0,19,129,19,13,3,16
1,2,0,13,114,28,14,3,4
1,2,0,28,204,22,11,3,31
1,2,1,34,120,22,14,4,23
1,2,0,33,179,23,11,4,8
1,2,0,10,125,15,11,3,17
1,2,0,6,8,12,13,2,8
1,2,0,2,18,25,14,1,21
1,2,0,29,311,22,11,1,24
1,2,1,44,1,24,11,1,16
0,2,0,27,15,22,13,2,12
1,2,0,10,230,19,11,0,2
1,2,0,39,260,14,10,3,18
1,2,1,28,285,23,11,0,4
1,2,0,14,53,13,10,0,24
1,2,1,36,45,28,11,3,20
1,2,0,6,266,25,14,0,24
1,2,0,22,298,0,10,0,20
1,2,0,37,150,7,14,3,8
1,2,0,42,162,28,12,2,24
1,2,0,4,234,0,13,0,18
1,2,1,21,256,2,10,0,31
0,2,0,5,139,20,10,1,8
1,2,0,24,183,11,14,2,27
1,2,0,47,201,11,13,0,14
1,2,1,15,182,14,13,4,8
1,2,1,48,301,11,14,2,27
1,2,0,31,138,25,14,0,4
1,2,1,47,19,6,13,2,31
0,2,0,47,18,25,14,2,14
1,2,0,47,138,25,10,3,18
1,2,0,32,58,2,10,0,12
1,2,1,44,241,4,14,2,8
1,2,0,20,107,13,10,4,26
1,2,0,42,256,2,11,0,22
0,2,0,28,191,23,12,0,19
1,2,0,45,85,14,10,4,22
1,2,0,48,308,6,11,1,22
1,2,1,45,310,14,10,3,26
1,2,0,37,107,13,11,0,26
1,2,0,12,122,11,11,4,25
1,2,1,22,80,5,13,4,14
1,2,0,24,137,2,13,2,25
1,2,0,19,72,0,12,3,25
1,2,0,47,150,7,12,3,14
1,2,1,10,3,6,10,4,0
1,2,0,25,227,14,13,2,4
1,2,1,15,269,13,14,1,8
1,2,1,12,173,25,11,4,2
1,2,0,25,113,2,12,4,14
1,2,0,27,125,15,13,3,10
1,2,1,47,27,25,11,0,20
1,2,1,37,292,12,14,1,0
1,2,1,21,272,28,11,0,2
1,2,0,25,69,2,14,3,21
1,2,0,14,236,14,13,0,8
1,2,0,32,303,11,10,4,12
1,2,1,44,296,22,11,0,27
1,0,0,2,59,11,11,2,20
1,2,0,43,232,14,14,2,28
1,2,0,42,75,2,13,0,29
1,2,0,16,131,14,14,3,22
1,2,0,3,217,28,14,1,26
0,2,1,22,286,0,13,2,20
1,2,1,44,127,13,13,3,4
0,2,0,17,81,10,12,0,8
0,2,1,46,284,6,12,0,18
1,2,0,0,207,14,11,4,14
1,2,1,24,273,13,14,4,21
1,2,1,44,229,2,13,0,23
0,2,1,3,158,5,11,4,28
1,2,0,26,280,0,14,3,24
1,2,0,11,204,22,10,1,27
1,2,0,40,30,11,11,3,23
1,2,0,18,159,2,11,3,10
1,0,0,41,39,28,12,2,10
1,2,0,19,176,0,14,3,6
1,2,1,28,28,25,13,3,23
1,2,0,3,40,17,14,1,32
1,2,0,43,156,28,11,2,13
1,2,1,49,37,11,10,0,11
1,2,0,36,267,8,10,4,24
0,2,0,32,272,28,14,2,14
1,2,0,29,200,2,13,0,20
1,2,0,18,127,13,14,1,4
1,2,1,21,66,2,11,4,12
1,2,1,43,228,19,13,1,4
1,2,0,43,309,25,11,2,17
0,2,1,33,191,23,10,1,30
1,2,0,29,147,22,10,3,4
0,0,1,0,176,0,10,0,14
1,2,0,12,88,4,14,1,27
1,2,0,17,65,13,10,3,19
1,2,1,6,262,14,10,3,14
1,2,0,34,146,25,12,1,14
1,2,1,32,133,9,11,2,13
1,1,1,17,190,14,10,3,28
1,2,0,28,181,28,14,3,0
1,2,0,8,83,10,11,4,12
1,2,1,12,76,2,12,0,25
0,2,1,6,9,25,14,2,26
1,2,0,5,273,13,10,4,8
1,2,0,8,53,13,11,4,7
1,2,0,2,153,0,12,0,24
1,2,0,4,115,25,14,1,6
0,2,0,15,13,7,12,3,14
1,2,0,1,73,22,14,3,25
1,2,1,42,155,13,14,1,26
1,2,1,47,56,11,11,2,30
1,2,0,23,184,10,13,4,6
1,2,0,4,143,0,14,4,12
1,2,1,8,132,2,14,0,12
1,2,0,8,116,27,11,0,2
0,2,0,41,298,0,13,1,33
1,2,0,32,64,25,12,0,18
1,2,0,34,234,0,11,4,2
1,2,1,50,14,14,11,0,0
1,2,0,40,287,0,12,3,10
1,2,1,43,148,5,13,2,23
1,2,0,14,175,0,11,0,12
1,2,1,42,130,14,13,3,29
1,2,1,37,234,0,11,2,12
1,1,0,13,23,28,12,2,24
1,2,0,1,190,14,10,2,8
1,2,1,49,35,19,13,4,26
1,2,0,3,310,14,13,3,17
1,2,0,15,145,28,12,2,8
0,2,1,49,39,28,12,0,6
1,2,0,40,50,13,14,0,10
1,2,0,14,112,13,14,0,24
1,1,0,2,250,17,12,3,19
1,2,1,7,285,23,12,1,12
1,2,0,45,3,6,10,2,10
1,2,0,40,304,13,14,4,12
1,0,0,46,262,14,14,2,2
1,2,0,17,267,8,14,1,28
1,1,1,48,127,13,10,1,9
1,2,1,19,187,10,12,4,18
1,1,0,45,287,0,10,0,19
1,2,0,9,27,25,14,3,25
1,2,0,39,261,2,11,0,14
1,2,1,20,58,2,14,3,22
1,2,1,20,301,11,11,4,14
1,2,1,11,38,11,11,2,27
1,2,0,21,5,16,11,2,27
1,2,1,14,8,12,14,3,14
1,2,0,16,298,0,11,4,10
1,2,0,17,35,19,10,3,22
1,1,1,2,172,25,10,1,4
1,2,0,38,131,14,13,2,26
1,2,0,40,303,11,14,0,31
1,2,0,49,107,13,12,0,14
1,2,0,25,142,0,13,4,20
1,2,0,22,232,14,10,4,6
1,2,0,45,104,25,14,0,24
1,2,0,7,22,2,12,4,18
1,2,0,13,128,20,12,0,26
1,2,0,23,25,2,13,4,20
1,2,1,36,97,6,11,4,12
1,2,1,37,6,20,14,0,18
1,2,0,25,129,19,12,2,22
1,2,0,18,269,13,11,0,16
1,2,0,32,47,4,10,2,0
1,2,0,31,237,2,13,4,10
1,2,1,32,138,25,13,3,20
0,2,1,28,276,14,14,4,27
0,2,0,22,189,6,10,4,24
1,2,1,25,295,1,10,4,12
1,2,0,41,305,14,10,0,25
1,2,0,29,92,25,14,0,4
1,2,1,31,270,20,13,3,6
1,1,0,0,38,11,14,0,22
1,2,1,18,165,20,10,1,20
1,2,0,26,305,14,10,4,30
0,2,1,21,31,28,11,2,25
1,2,0,49,200,2,11,4,20
1,1,0,26,115,25,12,4,4
1,2,0,7,97,6,12,0,2
1,2,0,25,21,0,12,1,6
1,2,0,23,111,1,11,3,23
1,2,0,50,305,14,13,4,21
1,2,0,21,168,28,11,3,2
1,2,0,29,48,20,12,0,18
0,2,0,12,313,0,13,0,12
0,2,1,16,154,23,10,2,11
1,2,1,10,218,0,12,3,24
1,2,0,27,12,0,10,0,14
1,2,0,5,149,23,13,1,0
0,2,0,44,1,24,10,4,2
1,2,1,9,113,2,14,1,2
1,2,0,15,278,28,11,4,6
1,2,0,6,31,28,10,2,4
1,2,1,34,88,4,11,0,29
1,2,1,1,276,14,10,1,9
1,2,0,1,276,14,10,0,8
1,2,1,34,185,25,12,2,21
1,2,1,29,172,25,14,0,16
0,2,1,42,243,6,14,0,23
1,2,1,50,32,28,12,0,32
1,2,0,3,205,14,11,3,29
1,2,1,39,34,25,13,3,6
1,0,0,17,193,25,11,2,18
0,2,0,45,101,25,14,1,17
1,2,0,42,251,13,10,0,17
1,2,1,31,47,4,13,2,30
1,2,1,17,228,19,12,0,19
1,2,0,48,66,2,11,1,29
1,2,1,41,271,1,11,2,24
0,2,0,50,159,2,12,2,30
1,2,0,23,13,7,12,4,30
1,2,1,47,201,11,12,2,16
1,2,1,13,78,27,10,4,6
1,2,0,9,249,13,14,2,24
1,2,1,18,197,14,10,1,7
1,2,0,27,35,19,11,2,26
1,2,0,40,196,2,10,4,17
1,2,0,10,21,0,11,3,15
1,1,0,29,235,22,10,3,0
0,1,0,28,86,1,10,2,18
1,2,0,27,151,2,11,2,6
1,2,0,50,227,14,11,3,20
1,2,1,7,114,28,13,2,25
1,2,0,2,156,28,13,2,31
1,2,0,2,301,11,14,0,4
1,2,1,25,219,25,10,3,2
1,2,1,6,152,13,12,3,2
1,0,0,41,240,28,14,2,12
1,2,0,19,304,13,11,0,22
1,2,0,19,132,2,13,2,31
1,2,1,6,35,19,14,0,10
1,2,1,23,116,27,11,2,18
1,2,0,33,198,2,11,4,22
1,2,0,4,279,20,11,4,8
1,2,0,37,107,13,11,0,26
1,2,1,48,312,0,14,3,25
1,2,0,37,246,10,10,1,28
1,2,0,38,211,14,10,2,20
1,2,0,5,216,25,12,3,23
1,2,0,45,301,11,14,3,0
1,2,0,45,153,0,10,3,23
1,2,0,27,278,28,12,0,17
1,0,0,29,115,25,11,4,8
0,2,0,23,83,10,10,1,10
1,2,0,7,168,28,10,3,2
1,2,0,19,270,20,13,3,16
1,2,0,48,281,9,14,0,9
1,2,1,50,90,0,11,3,14
0,2,1,10,82,13,12,2,10
1,2,0,25,144,14,13,1,22
1,2,0,18,289,1,10,2,20
1,2,0,17,190,14,10,2,4
1,2,0,43,118,0,13,1,31
1,2,1,43,195,13,10,2,12
0,2,1,11,222,22,10,1,19
1,2,1,8,179,23,12,2,4
1,2,0,14,289,1,10,3,24
1,2,0,43,100,2,11,0,16
1,2,1,5,234,0,11,3,18
1,2,0,40,185,25,14,4,12
1,2,0,46,91,22,11,3,4
1,2,0,49,299,22,13,3,20
1,2,0,36,218,0,13,1,10
1,2,0,7,53,13,14,4,10
1,2,1,27,300,22,12,3,16
1,2,1,9,57,28,10,2,4
1,2,0,35,135,10,11,3,26
1,2,1,17,231,10,14,4,17
1,2,0,9,182,14,12,2,22
1,0,0,7,130,14,11,4,27
1,0,0,7,167,12,10,3,12
1,2,0,37,43,5,12,1,25
1,2,0,1,234,0,13,3,0
1,2,1,15,182,14,13,4,8
1,2,0,36,6,20,10,2,13
1,2,0,23,153,0,12,1,7
1,2,0,44,175,0,11,2,14
1,2,1,6,80,5,13,1,34
1,2,0,42,225,7,12,4,21
1,2,0,41,163,12,12,2,6
1,2,0,15,177,28,11,1,14
1,2,1,49,281,9,12,4,21
1,0,0,9,83,10,10,1,17
1,2,0,17,248,10,10,1,12
1,2,0,4,146,25,10,4,13
1,2,0,12,153,0,10,1,32
1,2,0,35,177,28,11,0,19
1,2,1,47,27,25,11,0,20
0,2,0,15,311,22,12,0,26
1,1,0,38,277,7,13,3,6
1,2,1,47,34,25,13,1,31
1,2,1,37,27,25,13,0,2
1,2,1,33,76,2,10,4,4
0,2,0,28,115,25,13,1,30
1,2,0,44,266,25,13,2,20
1,2,0,9,97,6,14,1,26
1,2,1,18,76,2,12,3,26
1,2,0,24,64,25,10,3,14
1,2,0,36,201,11,14,0,25
1,2,0,39,193,25,14,1,6
0,2,1,27,262,14,11,3,23
1,2,0,50,277,7,14,2,20
1,2,0,43,307,25,13,0,17
1,2,0,16,198,2,13,3,0
0,2,0,5,90,0,11,1,32
1,2,1,50,149,23,11,3,12
1,2,1,42,225,7,13,3,18
1,2,0,34,39,28,12,3,11
1,2,1,46,78,27,11,2,13
1,2,0,8,160,12,10,3,11
1,2,0,47,257,22,13,2,20
1,2,0,50,40,17,12,3,22
1,2,0,35,84,0,12,0,10
1,2,0,33,180,28,14,0,18
1,2,0,13,85,14,11,3,23
1,1,0,9,213,0,11,1,10
1,2,1,4,126,13,12,1,15
1,2,0,5,262,14,14,3,28
0,2,0,29,98,6,10,4,14
1,2,1,42,219,25,12,2,27
1,2,0,48,31,28,13,0,2
1,2,1,50,47,4,12,0,27
1,2,0,6,283,6,12,4,27
1,2,0,25,65,13,10,2,22
1,2,1,48,202,6,11,0,23
1,2,0,25,26,22,12,0,2
0,1,0,15,101,25,11,4,18
1,2,0,9,256,2,10,1,18
1,2,0,38,206,28,10,0,14
1,2,0,19,63,1,12,2,29
1,2,0,17,2,25,14,2,24
1,2,0,4,141,6,13,4,12
1,2,0,25,310,14,10,1,2
1,1,1,21,9,25,10,3,14
1,2,0,35,26,22,14,0,14
1,1,1,24,153,0,11,2,18
1,2,0,38,105,0,10,1,18
1,2,1,18,69,2,14,4,23
1,2,0,27,186,25,14,4,2
1,2,0,43,215,23,14,4,22
1,2,0,14,263,13,13,4,17
0,2,0,34,114,28,10,1,30
1,2,0,20,187,10,13,1,18
1,2,0,26,181,28,11,4,26
1,2,0,44,238,25,13,0,20
1,2,1,50,292,12,11,3,6
1,2,0,15,202,6,13,1,20
1,2,1,7,4,14,10,4,10
1,2,1,16,163,12,14,4,12
1,2,0,19,146,25,14,2,26
1,2,0,41,131,14,10,4,21
1,2,0,16,66,2,10,0,6
1,2,1,2,295,1,12,0,20
1,2,1,46,302,20,11,3,10
1,2,0,49,115,25,12,3,33
1,2,0,48,64,25,11,4,24
1,2,0,5,95,25,10,2,22
1,2,1,12,187,10,10,4,20
1,1,1,7,139,20,11,0,0
1,2,0,40,100,2,11,0,12
0,2,0,37,11,20,12,0,24
1,2,0,19,252,7,12,4,24
1,2,0,16,131,14,14,3,22
1,2,0,25,69,2,14,3,21
0,2,0,29,175,0,12,0,0
1,2,0,29,81,10,14,0,4
1,2,0,37,50,13,13,0,20
1,2,0,24,229,2,14,2,17
1,2,0,26,289,1,13,0,12
1,2,1,22,259,25,10,3,23
1,2,0,42,216,25,13,2,26
1,2,0,1,136,25,13,0,26
1,2,0,28,124,14,11,3,22
1,2,0,50,305,14,13,4,21
1,2,1,48,11,20,14,1,26
1,2,1,30,83,10,12,2,28
1,2,1,26,170,0,13,2,10
1,2,0,48,37,11,13,0,0
0,2,0,8,239,11,13,0,6
1,2,1,47,203,1,11,4,14
1,2,0,27,284,6,11,3,21
1,2,0,21,293,22,12,4,13
1,2,0,19,113,2,13,3,24
1,2,0,35,285,23,10,1,18
1,2,0,27,186,25,14,4,2
1,2,1,14,301,11,10,4,18
1,1,1,5,141,6,12,2,30
1,2,0,2,158,5,14,0,27
0,2,0,18,0,0,13,4,27
1,2,0,8,116,27,11,0,2
1,2,0,50,55,14,13,2,26
1,2,0,50,69,2,13,3,32
1,2,0,47,260,14,10,1,15
1,2,0,23,35,19,13,4,8
1,2,1,42,266,25,12,2,16
1,2,0,24,3,6,14,2,27
1,2,0,2,238,25,12,3,27
1,2,1,12,39,28,11,0,31
1,2,1,13,249,13,14,0,0
1,2,1,29,163,12,14,2,29
1,2,0,8,277,7,12,4,20
1,2,0,35,31,28,11,0,24
1,0,0,19,24,14,12,2,6
1,2,0,11,204,22,10,1,27
1,2,1,41,159,2,14,0,10
1,2,0,48,255,25,14,0,21
0,2,1,17,28,25,14,1,2
1,2,0,50,82,13,14,1,21
1,2,0,23,19,6,14,0,24
1,2,0,1,6,20,13,1,28
0,2,1,36,116,27,12,4,28
1,2,0,0,163,12,12,2,20
1,2,0,8,48,20,12,2,28
1,2,0,37,57,28,13,2,8
1,2,0,32,307,25,13,1,12
1,2,0,42,284,6,10,2,12
1,2,0,15,13,7,13,0,12
1,1,1,27,228,19,14,0,25
1,2,0,47,306,28,10,3,12
1,2,0,8,250,17,11,3,8
1,2,1,3,32,28,14,1,24
1,2,0,25,221,20,11,4,9
1,2,1,48,301,11,14,2,27
1,2,0,14,130,14,11,1,8
1,2,0,43,280,0,13,0,10
1,2,0,8,19,6,11,4,19
1,2,0,48,316,7,12,0,0
1,2,0,24,60,20,12,1,2
0,2,0,23,131,14,12,2,25
1,2,0,1,6,20,14,0,20
1,2,1,14,229,2,13,0,18
1,2,0,10,87,22,11,3,8
1,2,0,1,52,7,14,1,20
1,1,0,10,121,28,11,0,21
1,2,1,35,121,28,11,0,32
1,2,0,16,67,3,13,3,15
1,2,1,26,119,11,13,4,29
0,2,0,2,93,7,13,2,16
0,2,0,20,268,11,10,3,12
1,0,0,25,276,14,12,2,4
1,2,0,33,313,0,10,3,11
1,2,0,25,191,23,14,1,28
1,1,1,32,178,22,10,4,6
1,2,0,26,22,2,13,3,21
1,2,1,34,188,25,11,2,20
1,2,0,16,108,0,13,3,0
1,2,0,24,60,20,12,1,2
1,1,1,46,256,2,13,2,15
1,2,0,44,224,28,10,0,6
1,2,0,34,150,7,14,0,27
1,2,0,17,162,28,14,4,31
1,2,1,39,308,6,12,0,31
1,2,0,39,312,0,14,2,19
1,2,0,34,234,0,11,4,2
1,2,1,31,194,6,13,0,18
1,2,0,18,116,27,10,1,20
1,2,1,0,221,20,14,3,8
1,2,0,43,307,25,13,0,17
1,2,1,18,315,23,10,2,23
1,2,0,12,288,0,10,0,17
0,2,0,47,247,25,11,3,6
1,2,1,44,283,6,13,4,22
1,2,0,22,11,20,11,2,19
1,2,0,49,104,25,12,2,26
1,1,0,13,246,10,10,2,11
1,2,0,2,174,19,12,1,8
1,2,0,32,84,0,11,0,30
1,2,0,47,130,14,11,2,22
1,2,1,50,32,28,13,1,0
1,2,1,36,258,17,10,4,26
1,2,1,22,145,28,11,1,18
1,2,1,42,193,25,10,4,10
1,1,0,11,251,13,13,2,12
1,2,0,1,72,0,10,2,10
1,2,0,40,160,12,12,1,16
1,2,0,26,204,22,14,0,19
1,2,0,38,134,6,10,3,29
1,2,0,37,91,22,10,3,8
1,2,1,47,160,12,11,1,10
1,2,0,26,207,14,12,3,16
1,2,0,48,138,25,10,3,26
1,2,0,20,195,13,12,4,32
1,2,1,39,290,14,12,3,0
1,2,0,37,127,13,14,2,14
1,2,0,10,108,0,12,0,23
1,2,0,5,103,28,10,2,0
